,Company,Year,ret,Sentiment_Score,Mkt-RF,RF
1961,AAP,2021,0.094009155799333,0.259591767,5.50%,1.45%
1962,AAPL,2021,0.3002696851248483,0.17970782600000001,5.50%,1.45%
1963,ABBV,2021,0.40047831075261664,0.09137578699999999,5.50%,1.45%
1964,ABC,2021,0.29852410147151787,-0.040310712,5.50%,1.45%
1965,ABT,2021,0.05570045226977327,0.137275628,5.50%,1.45%
1966,ACN,2021,0.43448881920779137,0.16354699,5.50%,1.45%
1967,ADBE,2021,0.1311153047592497,0.29138000199999997,5.50%,1.45%
1968,ADI,2021,0.33998290243934615,0.055192384000000004,5.50%,1.45%
1969,ADM,2021,0.5216943775375105,0.273942085,5.50%,1.45%
1970,ADP,2021,0.612302151812959,0.232859062,5.50%,1.45%
1971,ADSK,2021,0.45637484022969366,0.123816471,5.50%,1.45%
1972,AEE,2021,0.25103959776795404,0.073087025,5.50%,1.45%
1973,AEP,2021,0.15355244738362872,0.0,5.50%,1.45%
1974,AES,2021,-0.08352060470231593,-0.055679034,5.50%,1.45%
1975,AFL,2021,0.41138725429642764,0.0305464,5.50%,1.45%
1976,AIG,2021,0.5816753892389757,0.015294004,5.50%,1.45%
1977,AIV,2021,0.48940689031744733,0.13310894,5.50%,1.45%
1978,AIZ,2021,0.1541842929504138,0.054564624000000006,5.50%,1.45%
1979,AJG,2021,0.3897764993994164,0.135036904,5.50%,1.45%
1980,AKAM,2021,0.02597403928567532,0.030314003,5.50%,1.45%
1981,ALB,2021,0.3375912015892908,0.017110537,5.50%,1.45%
1982,ALK,2021,0.09721391758174036,0.36874074799999995,5.50%,1.45%
1983,ALL,2021,0.1394931707668532,0.063280074,5.50%,1.45%
1984,ALLE,2021,0.12477357668544653,0.03518068,5.50%,1.45%
1985,AMAT,2021,0.7870566513052595,0.052906790999999995,5.50%,1.45%
1986,AME,2021,0.19779989224755723,0.209002706,5.50%,1.45%
1987,AMG,2021,0.28850773729134893,0.084886743,5.50%,1.45%
1988,AMGN,2021,-0.026049363922027058,-0.04695384,5.50%,1.45%
1989,AMP,2021,0.5414152796491463,0.01621058,5.50%,1.45%
1990,AMT,2021,0.08870679739702547,0.071347822,5.50%,1.45%
1991,AMZN,2021,-0.10512190626412443,0.10828290199999999,5.50%,1.45%
1992,AN,2021,0.461126035248008,0.027906333,5.50%,1.45%
1993,AON,2021,0.3476607279407711,0.077014679,5.50%,1.45%
1994,APA,2021,1.2164228490219418,0.056431384,5.50%,1.45%
1995,APD,2021,0.10193156164068107,0.157549089,5.50%,1.45%
1996,APH,2021,0.27824343946969043,0.042915279,5.50%,1.45%
1997,ARNC,2021,0.18233946810345825,0.12020228300000001,5.50%,1.45%
1998,ATVI,2021,-0.13156238456289526,0.078241495,5.50%,1.45%
1999,AVB,2021,0.5224563519439607,-0.057031742,5.50%,1.45%
2000,AVY,2021,0.22047715147865365,0.0,5.50%,1.45%
2001,AWK,2021,0.009872830444927594,0.013350493,5.50%,1.45%
2002,AXP,2021,0.5528976779844919,-0.031585755,5.50%,1.45%
2003,AYI,2021,0.7006959280422786,0.137092645,5.50%,1.45%
2004,AZO,2021,0.4636452198883878,0.10196419599999999,5.50%,1.45%
2005,BA,2021,0.022467367430307528,-0.224104838,5.50%,1.45%
2006,BAC,2021,0.5697013698109261,0.072382796,5.50%,1.45%
2007,BBBY,2021,5.761904978157451,0.024584217999999998,5.50%,1.45%
2008,BBY,2021,0.31172189127165506,0.139531771,5.50%,1.45%
2009,BDX,2021,0.06590172463278643,0.148255484,5.50%,1.45%
2010,BEN,2021,0.948107050568707,-0.052791483,5.50%,1.45%
2011,BIIB,2021,-0.18839328113511433,-0.161478186,5.50%,1.45%
2012,BLK,2021,0.1766700439650457,0.077706418,5.50%,1.45%
2013,BMY,2021,0.07696734072182099,0.070552682,5.50%,1.45%
2014,BSX,2021,0.19332407831557408,0.073923041,5.50%,1.45%
2015,BWA,2021,0.05765622919159785,0.045128234,5.50%,1.45%
2016,BXP,2021,0.28667911464178353,0.037942773,5.50%,1.45%
2017,C,2021,0.1388212498110084,-0.08930393,5.50%,1.45%
2018,CAG,2021,0.0521904190107596,0.063991384,5.50%,1.45%
2019,CAH,2021,0.08985194986613698,-0.048867059000000004,5.50%,1.45%
2020,CB,2021,0.35656576756509817,0.041425027999999996,5.50%,1.45%
2021,CCI,2021,0.14452930797073438,0.140002284,5.50%,1.45%
2022,CCL,2021,-0.057824698299299815,0.0,5.50%,1.45%
2023,CF,2021,0.6407610767954239,0.024587214,5.50%,1.45%
2024,CFG,2021,0.4452528673188554,0.14031370599999998,5.50%,1.45%
2025,CHD,2021,0.23664296403786178,0.014672309,5.50%,1.45%
2026,CHRW,2021,0.24434270437484762,0.258747632,5.50%,1.45%
2027,CHTR,2021,-0.009482141648998632,0.02124432,5.50%,1.45%
2028,CINF,2021,0.37775236200267037,0.191164908,5.50%,1.45%
2029,CLX,2021,-0.19998291662667456,0.0,5.50%,1.45%
2030,CMA,2021,0.654256845752389,0.0,5.50%,1.45%
2031,CMCSA,2021,0.015130761814631022,-0.035146504,5.50%,1.45%
2032,CME,2021,0.2631913910779673,-0.059069879000000006,5.50%,1.45%
2033,CMG,2021,-0.015533301860265358,-1.4400000000000001e-05,5.50%,1.45%
2034,CMI,2021,-0.029526160695840464,0.185204654,5.50%,1.45%
2035,CMS,2021,0.15857388620507562,0.134951334,5.50%,1.45%
2036,CNC,2021,0.3046980558228476,0.141976018,5.50%,1.45%
2037,CNP,2021,0.3707981574452166,-0.214535198,5.50%,1.45%
2038,COF,2021,0.4512087234012736,0.091337973,5.50%,1.45%
2039,COO,2021,0.12322318472722715,0.091657371,5.50%,1.45%
2040,COP,2021,1.2505046749833535,0.18471768800000002,5.50%,1.45%
2041,COST,2021,0.31399761002220816,0.152812198,5.50%,1.45%
2042,COTY,2021,1.28534023424064,0.03492771,5.50%,1.45%
2043,CPB,2021,-0.16294396353234242,0.10056848300000001,5.50%,1.45%
2044,CRM,2021,0.20768277808725255,-0.022469593,5.50%,1.45%
2045,CSCO,2021,0.4464933567985443,0.12281679699999999,5.50%,1.45%
2046,CSX,2021,0.19260129120762648,0.07299902900000001,5.50%,1.45%
2047,CTAS,2021,0.45552375793342925,0.264501363,5.50%,1.45%
2048,CTSH,2021,0.09725159965639674,0.028976552000000003,5.50%,1.45%
2049,CTXS,2021,-0.21976986928505315,-0.07339717400000001,5.50%,1.45%
2050,CVS,2021,0.5262348807314505,0.10510623599999999,5.50%,1.45%
2051,CVX,2021,0.5995084462397944,0.0,5.50%,1.45%
2052,D,2021,0.14854273957344488,-0.012853603,5.50%,1.45%
2053,DAL,2021,0.04944471039064213,0.099077772,5.50%,1.45%
2054,DD,2021,0.06405106892155232,0.101838397,5.50%,1.45%
2055,DE,2021,0.3691622253605682,0.0,5.50%,1.45%
2056,DFS,2021,0.4318273087942941,0.096339201,5.50%,1.45%
2057,DG,2021,0.21779476568195366,0.308174493,5.50%,1.45%
2058,DGX,2021,0.0311351184192612,0.0,5.50%,1.45%
2059,DHI,2021,0.36437892651086856,0.22723570399999998,5.50%,1.45%
2060,DHR,2021,0.1858181674939443,0.240266001,5.50%,1.45%
2061,DLR,2021,0.037684190066387124,0.051988941,5.50%,1.45%
2062,DLTR,2021,0.17348635550958513,-0.011587051999999999,5.50%,1.45%
2063,DOV,2021,0.46407583623830484,0.394796159,5.50%,1.45%
2064,DOW,2021,0.18344141058572072,0.20476740899999998,5.50%,1.45%
2065,DRI,2021,0.9207843021503308,0.074461035,5.50%,1.45%
2066,DTE,2021,0.2210329869503691,0.065303476,5.50%,1.45%
2067,DVA,2021,-0.08787134943642272,-0.182986869,5.50%,1.45%
2068,DVN,2021,2.2043329350736824,0.196171784,5.50%,1.45%
2069,EA,2021,0.24668040224299026,0.157622345,5.50%,1.45%
2070,EBAY,2021,0.03880230793093964,0.043545975,5.50%,1.45%
2071,ECL,2021,-0.08302187042513498,0.10023689300000001,5.50%,1.45%
2072,ED,2021,0.27266535055686103,-0.052750334,5.50%,1.45%
2073,EFX,2021,0.338564855458539,0.114132165,5.50%,1.45%
2074,EIX,2021,0.131659086887028,-0.161979022,5.50%,1.45%
2075,EL,2021,0.7431478185695068,0.128864029,5.50%,1.45%
2076,EMN,2021,0.2185633161713827,-0.068156951,5.50%,1.45%
2077,EMR,2021,0.5461902025901268,0.183661942,5.50%,1.45%
2078,ENDP,2021,-0.6175059953409465,-0.151895332,5.50%,1.45%
2079,EOG,2021,1.3023705751175356,0.005736785,5.50%,1.45%
2080,EQIX,2021,-0.027154730465146937,0.091966725,5.50%,1.45%
2081,EQR,2021,0.4708767739082371,0.06476140799999999,5.50%,1.45%
2082,EQT,2021,0.24926513528302374,-0.06742756700000001,5.50%,1.45%
2083,ES,2021,0.0485000102997275,0.0039379409999999995,5.50%,1.45%
2084,ESS,2021,0.4110037478268316,-0.123206124,5.50%,1.45%
2085,ETN,2021,0.32937733207634534,0.0,5.50%,1.45%
2086,EW,2021,0.33300780504214345,0.13327808,5.50%,1.45%
2087,EXC,2021,0.42420442276883263,0.059921555999999994,5.50%,1.45%
2088,EXPD,2021,0.2768491853360664,-0.217017034,5.50%,1.45%
2089,EXPE,2021,0.43982709263259423,-0.04771776,5.50%,1.45%
2090,EXR,2021,0.7453834949362712,0.14467033,5.50%,1.45%
2091,F,2021,0.8935465592939735,0.037043497,5.50%,1.45%
2092,FAST,2021,0.24771285714871638,0.18088700100000002,5.50%,1.45%
2093,FBHS,2021,0.07744239546268483,0.189620065,5.50%,1.45%
2094,FDX,2021,1.1493242468174074,0.185371709,5.50%,1.45%
2095,FE,2021,0.4045126021555252,0.04359956,5.50%,1.45%
2096,FFIV,2021,0.618173545709106,0.077767423,5.50%,1.45%
2097,FIS,2021,-0.06074499493989827,0.20021945,5.50%,1.45%
2098,FISV,2021,-0.007511765744204646,0.123744984,5.50%,1.45%
2099,FITB,2021,0.5564612328594767,0.046462962999999996,5.50%,1.45%
2100,FL,2021,0.5732147418417819,-0.043079644,5.50%,1.45%
2101,FLR,2021,0.16823990272839806,0.036801406,5.50%,1.45%
2102,FLS,2021,-0.07384129101766712,0.146894348,5.50%,1.45%
2103,FMC,2021,0.02454883067865654,0.12583191900000001,5.50%,1.45%
2104,FRT,2021,0.5179302492967011,0.022785337000000003,5.50%,1.45%
2105,FSLR,2021,-0.20272607873169068,-0.051641451,5.50%,1.45%
2106,GD,2021,0.47181668779077324,0.049643463,5.50%,1.45%
2107,GILD,2021,0.10005940731275054,0.07117104099999999,5.50%,1.45%
2108,GIS,2021,0.006556013154708884,0.191625673,5.50%,1.45%
2109,GLW,2021,0.19939630664034858,0.14843537199999998,5.50%,1.45%
2110,GM,2021,0.02368478441433597,0.10313729699999999,5.50%,1.45%
2111,GOOGL,2021,0.42946105985092853,0.00339149,5.50%,1.45%
2112,GPC,2021,0.44521114599493883,0.217754875,5.50%,1.45%
2113,GPN,2021,-0.17616806604950008,0.205779514,5.50%,1.45%
2114,GPS,2021,0.8239489074094251,0.009459471,5.50%,1.45%
2115,GRMN,2021,0.017595625299705375,0.20280613600000003,5.50%,1.45%
2116,GS,2021,0.31367667262936605,0.05205489,5.50%,1.45%
2117,GT,2021,0.901834886947593,0.041412862,5.50%,1.45%
2118,GWW,2021,0.35682334834287444,0.132367338,5.50%,1.45%
2119,HAL,2021,0.7352036187522839,0.153872388,5.50%,1.45%
2120,HAS,2021,0.03262487215204746,0.147275336,5.50%,1.45%
2121,HBAN,2021,0.18549349412957916,0.110649841,5.50%,1.45%
2122,HBI,2021,0.14187934499288457,-0.116051018,5.50%,1.45%
2123,HCA,2021,0.45055962281142614,0.032600388,5.50%,1.45%
2124,HD,2021,0.16886477858710958,0.22407186199999998,5.50%,1.45%
2125,HES,2021,0.7156427424896323,0.054707825,5.50%,1.45%
2126,HIG,2021,0.5213045498461757,0.022275142999999997,5.50%,1.45%
2127,HOG,2021,-0.12562985156593376,0.13127978699999998,5.50%,1.45%
2128,HOLX,2021,0.06364688150459719,0.101251075,5.50%,1.45%
2129,HON,2021,0.0634798446072602,-0.49872477,5.50%,1.45%
2130,HPE,2021,0.34477427360027835,0.194412609,5.50%,1.45%
2131,HPQ,2021,0.6537220108533275,0.14315765800000002,5.50%,1.45%
2132,HRB,2021,0.5067570382563531,0.052981702,5.50%,1.45%
2133,HRL,2021,-0.10405436713648242,0.407420389,5.50%,1.45%
2134,HSIC,2021,0.07314961583338841,0.050447519,5.50%,1.45%
2135,HST,2021,0.27126098913205676,-0.09534789,5.50%,1.45%
2136,HSY,2021,0.38561322767631223,0.296914091,5.50%,1.45%
2137,HUM,2021,0.039893096749972656,0.145358287,5.50%,1.45%
2138,IBM,2021,0.21738613646011928,0.0,5.50%,1.45%
2139,ICE,2021,0.12915917463260262,0.098513757,5.50%,1.45%
2140,IDXX,2021,0.030218053611702267,0.130821963,5.50%,1.45%
2141,IFF,2021,0.0365313216982992,-0.049700271,5.50%,1.45%
2142,INTC,2021,-0.03883851458511767,0.482734682,5.50%,1.45%
2143,INTU,2021,0.6472822972998455,0.053469962,5.50%,1.45%
2144,IP,2021,0.061335889654924314,0.18630182899999997,5.50%,1.45%
2145,IPG,2021,0.48107939364866814,0.17160614300000002,5.50%,1.45%
2146,IR,2021,0.3199395401597187,0.15969092099999999,5.50%,1.45%
2147,IRM,2021,0.4550573908322182,0.014034825,5.50%,1.45%
2148,ISRG,2021,0.14264647289880328,0.161398193,5.50%,1.45%
2149,ITW,2021,0.2255542277279854,0.365402875,5.50%,1.45%
2150,IVZ,2021,0.08687379486602942,0.15697460300000002,5.50%,1.45%
2151,JBHT,2021,0.4163065265879198,0.31540916,5.50%,1.45%
2152,JCI,2021,0.7744361211856905,0.104319027,5.50%,1.45%
2153,JNJ,2021,0.1079180072898629,0.068869109,5.50%,1.45%
2154,JNPR,2021,0.4473375673255977,0.036775828999999996,5.50%,1.45%
2155,JPM,2021,0.17380853900971416,0.0,5.50%,1.45%
2156,K,2021,-0.11724180757549862,0.054389602999999995,5.50%,1.45%
2157,KEY,2021,0.5118727700384065,0.134425038,5.50%,1.45%
2158,KHC,2021,0.12406339029651003,-0.054970954,5.50%,1.45%
2159,KIM,2021,0.5312628834852107,-0.039424255,5.50%,1.45%
2160,KLAC,2021,0.7839458299834849,0.039157789,5.50%,1.45%
2161,KMB,2021,0.06880853566514245,-0.044881218,5.50%,1.45%
2162,KMI,2021,0.3175004353646522,0.023316466,5.50%,1.45%
2163,KMX,2021,1.4364125888978423,0.197143187,5.50%,1.45%
2164,KO,2021,0.29813137473658324,0.14687367099999998,5.50%,1.45%
2165,KR,2021,0.13157186144663058,0.17458168899999998,5.50%,1.45%
2166,KSS,2021,0.5377559146137842,-0.009639238,5.50%,1.45%
2167,L,2021,0.30634222574795245,0.07990192,5.50%,1.45%
2168,LEG,2021,-0.005075872762838607,-0.095342034,5.50%,1.45%
2169,LEN,2021,0.492613877258963,0.15352765599999998,5.50%,1.45%
2170,LH,2021,0.15762981984003788,0.15724834199999999,5.50%,1.45%
2171,LKQ,2021,0.5330804792174486,0.22091454800000002,5.50%,1.45%
2172,LLY,2021,0.2262924349766633,-0.132316557,5.50%,1.45%
2173,LMT,2021,0.23725652786234974,0.036011901,5.50%,1.45%
2174,LNC,2021,0.5517364384363652,-0.10897833300000001,5.50%,1.45%
2175,LNT,2021,0.25827489880386834,-0.01345985,5.50%,1.45%
2176,LOW,2021,0.4827489539656171,0.292266794,5.50%,1.45%
2177,LRCX,2021,0.803756500889913,0.10121528,5.50%,1.45%
2178,LUV,2021,-0.0006698502652573435,0.027874001000000002,5.50%,1.45%
2179,LYB,2021,0.16429355754131159,0.34947077200000004,5.50%,1.45%
2180,MA,2021,0.20752768541388522,0.033529377,5.50%,1.45%
2181,MAA,2021,0.5666328294374059,0.084308794,5.50%,1.45%
2182,MAC,2021,0.2282357049587198,0.08820136699999999,5.50%,1.45%
2183,MAR,2021,0.3683225360137894,0.20443794199999998,5.50%,1.45%
2184,MAS,2021,0.16277065058274176,0.19680821399999998,5.50%,1.45%
2185,MAT,2021,0.1444200924771899,0.073133472,5.50%,1.45%
2186,MCD,2021,0.27634483769147633,-0.155790844,5.50%,1.45%
2187,MCHP,2021,0.7355953191819657,-0.19503534399999997,5.50%,1.45%
2188,MCK,2021,0.34142788388159206,0.008222186999999999,5.50%,1.45%
2189,MCO,2021,0.2762941539326995,0.056738382000000004,5.50%,1.45%
2190,MDLZ,2021,0.2395955562065306,0.120062635,5.50%,1.45%
2191,MDT,2021,0.313327301241912,0.313479403,5.50%,1.45%
2192,MET,2021,0.42852695950689235,0.015331191999999999,5.50%,1.45%
2193,MHK,2021,0.08241335968913721,0.213542887,5.50%,1.45%
2194,MKC,2021,0.026802812448404545,0.208337976,5.50%,1.45%
2195,MLM,2021,0.323514033124382,0.030000301,5.50%,1.45%
2196,MMC,2021,0.4169113569050258,0.169765157,5.50%,1.45%
2197,MMM,2021,-0.019520479516769274,0.245123228,5.50%,1.45%
2198,MNST,2021,-0.017337096649256423,-0.121282575,5.50%,1.45%
2199,MO,2021,0.34082516320791534,-0.226091242,5.50%,1.45%
2200,MOS,2021,0.4994819077275141,0.0,5.50%,1.45%
2201,MPC,2021,0.7184206851495596,0.025811544,5.50%,1.45%
2202,MRK,2021,0.1438985605361205,0.064480999,5.50%,1.45%
2203,MRO,2021,1.6913394748493387,0.07732425799999999,5.50%,1.45%
2204,MS,2021,0.5542644809072592,0.055025070999999995,5.50%,1.45%
2205,MSFT,2021,0.4108320628792519,0.23495347100000002,5.50%,1.45%
2206,MSI,2021,0.34616759034617006,0.154001873,5.50%,1.45%
2207,MTB,2021,0.31242024377868294,-0.044316984000000004,5.50%,1.45%
2208,MTD,2021,0.2471673249923474,0.383221999,5.50%,1.45%
2209,MU,2021,0.48568734963027804,0.019210359,5.50%,1.45%
2210,MUR,2021,1.6791315808544014,-0.01048943,5.50%,1.45%
2211,NAVI,2021,0.5968808709967617,-0.265487546,5.50%,1.45%
2212,NEE,2021,-0.025000241901617648,0.007856476,5.50%,1.45%
2213,NEM,2021,0.059495987202844214,-0.03965692,5.50%,1.45%
2214,NFLX,2021,-0.2075912138992222,-0.005564388000000001,5.50%,1.45%
2215,NI,2021,0.36121168809676396,0.071516014,5.50%,1.45%
2216,NKE,2021,0.5887083556714698,0.29434551,5.50%,1.45%
2217,NOC,2021,0.2880422395253095,0.09222931300000001,5.50%,1.45%
2218,NOV,2021,0.302550776981249,0.17772043699999998,5.50%,1.45%
2219,NRG,2021,-0.022152641014276164,-0.030173792999999997,5.50%,1.45%
2220,NSC,2021,0.15151075989995832,-0.090070049,5.50%,1.45%
2221,NTAP,2021,0.7612761401389418,0.013949082,5.50%,1.45%
2222,NTRS,2021,0.3204165549689335,-6.01e-05,5.50%,1.45%
2223,NUE,2021,1.1055411608595103,0.259714565,5.50%,1.45%
2224,NVDA,2021,1.049742360333933,-0.045920782,5.50%,1.45%
2225,NWL,2021,-0.012521654002308757,0.091257141,5.50%,1.45%
2226,NWS,2021,0.8391500621527932,0.036191977,5.50%,1.45%
2227,NWSA,2021,0.9292441253359185,0.036191977,5.50%,1.45%
2228,O,2021,0.24161282348749324,-0.036055921,5.50%,1.45%
2229,OKE,2021,0.619786946313005,-0.063909046,5.50%,1.45%
2230,OMC,2021,0.24375772055739553,0.119731709,5.50%,1.45%
2231,ORLY,2021,0.49299030384962306,0.330347614,5.50%,1.45%
2232,OXY,2021,0.8500720666258568,0.183668903,5.50%,1.45%
2233,PAYX,2021,0.4592478747521149,0.255046661,5.50%,1.45%
2234,PBI,2021,-0.41474014039543294,-0.017857005,5.50%,1.45%
2235,PCAR,2021,0.05305718788883396,0.268941926,5.50%,1.45%
2236,PCG,2021,0.11314188134299252,-0.046506492999999996,5.50%,1.45%
2237,PDCO,2021,0.8628875745012679,-0.249622058,5.50%,1.45%
2238,PEG,2021,0.20363396275503765,0.091869824,5.50%,1.45%
2239,PEP,2021,0.2726075007519131,0.006606391999999999,5.50%,1.45%
2240,PFE,2021,0.5244191460026677,-0.019897323999999997,5.50%,1.45%
2241,PFG,2021,0.5129246599830621,0.103786476,5.50%,1.45%
2242,PG,2021,0.10876319689324743,0.198518494,5.50%,1.45%
2243,PGR,2021,0.2846046514107352,0.0,5.50%,1.45%
2244,PHM,2021,0.18994590589287008,0.346849512,5.50%,1.45%
2245,PKI,2021,0.5535595005864176,0.039062919,5.50%,1.45%
2246,PLD,2021,0.5104543615343236,0.026046748999999998,5.50%,1.45%
2247,PM,2021,0.36925324588009456,0.141728459,5.50%,1.45%
2248,PNC,2021,0.4477670097894222,0.14282968,5.50%,1.45%
2249,PNR,2021,0.18387643003877918,0.125352143,5.50%,1.45%
2250,PNW,2021,-0.0446629278797146,0.071456328,5.50%,1.45%
2251,PPG,2021,0.14326751050305897,0.42493106,5.50%,1.45%
2252,PPL,2021,0.12449599702984693,0.041339087999999996,5.50%,1.45%
2253,PRGO,2021,-0.09276053720408406,-0.008380892,5.50%,1.45%
2254,PRU,2021,0.4819185747723074,0.06619346400000001,5.50%,1.45%
2255,PSA,2021,0.5828777686069477,0.125987535,5.50%,1.45%
2256,PSX,2021,0.3179805269576548,0.133734902,5.50%,1.45%
2257,PVH,2021,0.42119884446266753,-0.08293089099999999,5.50%,1.45%
2258,PWR,2021,0.4129165161689683,0.019292976,5.50%,1.45%
2259,PXD,2021,0.8956867116925347,0.075264939,5.50%,1.45%
2260,PYPL,2021,-0.28906347693944967,-0.05848575,5.50%,1.45%
2261,QCOM,2021,0.06777507637183056,0.142425188,5.50%,1.45%
2262,QRVO,2021,1.0216914521693456,0.06691585,5.50%,1.45%
2263,R,2021,0.18781965132812917,0.053014875,5.50%,1.45%
2264,RCL,2021,0.18342201610028508,0.07460573,5.50%,1.45%
2265,REGN,2021,0.19782326196567723,-0.032468303,5.50%,1.45%
2266,RHI,2021,0.6750037877279442,0.17101369100000002,5.50%,1.45%
2267,RIG,2021,-0.054054003742527224,0.030078371,5.50%,1.45%
2268,RL,2021,0.6817695630315359,-0.088834359,5.50%,1.45%
2269,ROP,2021,0.1228125046917079,0.07001449,5.50%,1.45%
2270,ROST,2021,0.08002601501060247,0.023757288999999997,5.50%,1.45%
2271,RRC,2021,1.001039524844158,0.08498158300000001,5.50%,1.45%
2272,RSG,2021,0.4248284967843039,-0.003472083,5.50%,1.45%
2273,SBUX,2021,0.2586104191129317,0.193691577,5.50%,1.45%
2274,SCHW,2021,0.6605639425474525,0.110699589,5.50%,1.45%
2275,SEE,2021,0.6106483898179018,0.09840517,5.50%,1.45%
2276,SHW,2021,0.24099723950420904,0.153089632,5.50%,1.45%
2277,SIG,2021,1.281540317830948,0.014851063999999999,5.50%,1.45%
2278,SJM,2021,0.19287601994537873,0.001971432,5.50%,1.45%
2279,SLB,2021,0.7939123681780773,0.35845118200000003,5.50%,1.45%
2280,SLG,2021,0.16084158445953145,-0.013906675,5.50%,1.45%
2281,SNA,2021,0.17081002984115412,0.07907101700000001,5.50%,1.45%
2282,SO,2021,0.22505765795928867,0.0,5.50%,1.45%
2283,SPG,2021,0.6545698425742401,-0.029376719,5.50%,1.45%
2284,SPGI,2021,0.30023222770243696,0.233095697,5.50%,1.45%
2285,SRCL,2021,-0.12026352206554225,0.10559825199999999,5.50%,1.45%
2286,SRE,2021,0.14378355282123256,-0.031916652999999996,5.50%,1.45%
2287,STT,2021,0.3794278636975583,0.040701852000000004,5.50%,1.45%
2288,STX,2021,1.058432042111836,-0.044323777,5.50%,1.45%
2289,STZ,2021,0.6241086558814366,0.163804757,5.50%,1.45%
2290,SWK,2021,0.09337934156795358,0.24703307300000002,5.50%,1.45%
2291,SWKS,2021,0.20954571855325899,-0.064036276,5.50%,1.45%
2292,SWN,2021,0.11111112449038019,0.104243902,5.50%,1.45%
2293,SYF,2021,0.25296194770776004,0.140041056,5.50%,1.45%
2294,SYK,2021,0.10590032783097292,-0.01122138,5.50%,1.45%
2295,SYY,2021,0.38962351223019986,0.197910287,5.50%,1.45%
2296,T,2021,-0.01746861468527472,0.036728393,5.50%,1.45%
2297,TAP,2021,-0.022822789263368004,-0.137093313,5.50%,1.45%
2298,TDC,2021,0.4500359667542686,0.25727454,5.50%,1.45%
2299,TDG,2021,0.32075147951556304,-0.034981397000000004,5.50%,1.45%
2300,TEL,2021,0.44225829025349306,0.111013877,5.50%,1.45%
2301,TGNA,2021,0.19058848052483945,0.08569965199999999,5.50%,1.45%
2302,TGT,2021,0.7371268527186543,0.25369077,5.50%,1.45%
2303,TJX,2021,0.08545391551077053,-0.13903781,5.50%,1.45%
2304,TMO,2021,0.12997119812383962,0.116284632,5.50%,1.45%
2305,TRIP,2021,-0.17250842785298592,0.167433513,5.50%,1.45%
2306,TROW,2021,0.02757910876606573,0.102039184,5.50%,1.45%
2307,TRV,2021,0.2295803135180663,0.061449410999999995,5.50%,1.45%
2308,TSCO,2021,0.40597499313022856,0.217362301,5.50%,1.45%
2309,TSN,2021,0.43768048335373977,0.140172924,5.50%,1.45%
2310,TXN,2021,0.06583688599653992,0.371181565,5.50%,1.45%
2311,TXT,2021,-0.018402051313278767,-0.022016455,5.50%,1.45%
2312,UA,2021,0.03763789289092423,0.066756521,5.50%,1.45%
2313,UAA,2021,0.04669261607976538,0.066756521,5.50%,1.45%
2314,UAL,2021,0.0736104792812935,-0.061768159,5.50%,1.45%
2315,UDR,2021,0.5083798480896959,-0.040849852,5.50%,1.45%
2316,UHS,2021,0.024455630409383478,-0.07594896,5.50%,1.45%
2317,ULTA,2021,0.29284656903785256,0.11467262199999999,5.50%,1.45%
2318,UNH,2021,0.43477399631192903,-0.045211403,5.50%,1.45%
2319,UNM,2021,0.11702997058263032,0.086765883,5.50%,1.45%
2320,UPS,2021,0.32190598940617865,0.274076218,5.50%,1.45%
2321,URBN,2021,0.46698522094835493,-0.08422989199999999,5.50%,1.45%
2322,URI,2021,0.2638976494789613,0.20572481199999998,5.50%,1.45%
2323,USB,2021,0.4036217347932216,0.0,5.50%,1.45%
2324,V,2021,0.17611009697821278,0.07404482400000001,5.50%,1.45%
2325,VFC,2021,0.5970283952651609,0.110164401,5.50%,1.45%
2326,VMC,2021,0.2621185541210094,0.26115949,5.50%,1.45%
2327,VNO,2021,0.11164563294109087,-0.000111578,5.50%,1.45%
2328,VRSK,2021,0.061197391130197065,0.058793222,5.50%,1.45%
2329,VRSN,2021,0.09294945064598559,-0.102996365,5.50%,1.45%
2330,VRTX,2021,0.0486689328703489,0.07411674,5.50%,1.45%
2331,VTR,2021,0.15205909328643874,-0.057013629,5.50%,1.45%
2332,VZ,2021,0.02646507852270652,0.120672012,5.50%,1.45%
2333,WAT,2021,0.19087830819019125,0.044398902000000004,5.50%,1.45%
2334,WBA,2021,0.36286946994210423,0.11756197300000001,5.50%,1.45%
2335,WDC,2021,0.47357631418923085,0.085043428,5.50%,1.45%
2336,WEC,2021,0.12893962788178936,0.1076635,5.50%,1.45%
2337,WFC,2021,0.8183780146568778,0.0,5.50%,1.45%
2338,WHR,2021,0.1547893962537723,0.19630160600000002,5.50%,1.45%
2339,WM,2021,0.36392490635613517,0.09941877699999999,5.50%,1.45%
2340,WMB,2021,0.49815668410113867,0.20326899899999998,5.50%,1.45%
2341,WMT,2021,0.14154279731980624,0.330194035,5.50%,1.45%
2342,WU,2021,-0.12686178709827467,0.08036939900000001,5.50%,1.45%
2343,WY,2021,0.3040533200771989,0.177098587,5.50%,1.45%
2344,WYNN,2021,-0.16027913566819108,-0.029780422,5.50%,1.45%
2345,XEL,2021,0.12010065710175355,-0.026513465,5.50%,1.45%
2346,XOM,2021,0.7949878853426546,0.0,5.50%,1.45%
2347,XRAY,2021,-0.0021505148173898148,-0.044640902,5.50%,1.45%
